,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
1132,1132,kolkata,0,Petrol,Minivans,"1,00,000",Manual,3,3rd Owner,Maruti,Maruti Eeco,2010,4025,7 Seater Standard BSIV,₹ 1.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1132,2010,Third Party insurance,Petrol,7 Seats,"1,00,000 Kms",WB30,Third Owner,1196 cc,Manual,2010.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1132,15.7 Seconds,,,540-liters,Others,9.9:1,1196,RWD,1196 CC,In-Line Engine,Ventilated Disc,1280mm,MPFi,5 Speed,1540kg,,1800mm,943kg,3675mm,73bhp,101Nm@3000rpm,15.37 kmpl,5,4.0,Drum,1290mm,7,7,Manual,No,145 Kmph,101Nm,No,4.5 metres,Tubeless Tyres,DOHC,4.0,2350mm,,1475mm,,1132
1133,1133,kolkata,0,Petrol,Minivans,"60,000",Manual,3,3rd Owner,Maruti,Maruti Eeco,2010,4025,7 Seater Standard BSIV,₹ 1.40 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1133,2010,Third Party insurance,Petrol,7 Seats,"60,000 Kms",Third Owner,1196 cc,Manual,2010,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1133,15.7 Seconds,,,540-liters,Others,9.9:1,1196,RWD,1196 CC,In-Line Engine,Ventilated Disc,1280mm,MPFi,5 Speed,1540kg,,1800mm,943kg,3675mm,73bhp,101Nm@3000rpm,15.37 kmpl,5,4.0,Drum,1290mm,7,7,Manual,No,145 Kmph,101Nm,No,4.5 metres,Tubeless Tyres,DOHC,4.0,2350mm,,1475mm,,1133
1134,1134,kolkata,0,Petrol,Hatchback,"10,415",Manual,1,1st Owner,Hyundai,Hyundai i10,2016,1570,Sportz,₹ 2.90 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1134,Nov 2016,Comprehensive,Petrol,5 Seats,"10,415 Kms",WB06,First Owner,1197 cc,Manual,2016.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1134,,13,71 x 75.6 mm,,Silver,10.5:1,1197,FWD,1197 CC,DOHC Kappa2 Engine,Ventilated Disc,1400mm,MPFI,5 Speed,,,1550mm,960,3585mm,78.9bhp,111.8Nm@4000rpm,20.36 kmpl,4,4.0,Drum,1385mm,5,5,Power,No,,111.8Nm,No,,"Tubeless,Radial",DOHC,4.0,2380mm,13,1595mm,,1134
1135,1135,kolkata,0,Petrol,Minivans,"20,000",Manual,1,1st Owner,Maruti,Maruti Eeco,2013,4023,5 Seater AC BSIV,₹ 1.60 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1135,2013,Third Party insurance,Petrol,5 Seats,"20,000 Kms",WB02,First Owner,1196 cc,Manual,2013.0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1135,15.7 Seconds,,,540-liters,Others,9.9:1,1196,RWD,1196 CC,In-Line Engine,Ventilated Disc,1280mm,MPFi,5 Speed,1510kg,,1800mm,928kg,3675mm,73bhp,101Nm@3000rpm,15.37 kmpl,5,4.0,Drum,1290mm,5,5,Manual,No,145 Kmph,101Nm,No,4.5 metres,Tubeless Tyres,DOHC,4.0,2350mm,,1475mm,,1135
1136,1136,kolkata,0,Petrol,SUV,"10,000",Manual,2,2nd Owner,Tata,Tata Punch,2022,8926,Adventure Rhythm BSVI,₹ 5.90 Lakh,,,,Trending Car!,High chances of sale in next 6 days,423,2022,Third Party insurance,Petrol,5 Seats,"10,000 Kms",WB02,Second Owner,1199 cc,Manual,2022.0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1136,,,,366,Others,,1199,,1199 CC,1.2 l Revotron Engine,Disc,,,5 Speed,,,1615,,3827mm,86.63bhp,115Nm@3250+/-100rpm,20.09 kmpl,5,3.0,Drum,,5,5,Electric,,,115Nm,,,"Tubeless,Radial",,4.0,2445,,1742,,1136
1137,1137,kolkata,0,Diesel,SUV,"60,000",Automatic,1,1st Owner,Toyota,Toyota Fortuner Legender,2021,9669,4x2 AT BSVI,₹ 36 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1137,2021,Third Party insurance,Diesel,7 Seats,"60,000 Kms",WB02,First Owner,2755 cc,Automatic,2021.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1137,,18,,,Others,,2755,4X2,2755 CC,2.8 L Diesel engine,Ventilated Disc,,Direct Injection,6 Speed with Sequential Shift,2610kg,,1835mm,2080,4795mm,201.15bhp,500Nm@1600-2800rpm,,5,4.0,Ventilated Disc,,7,7,,,,500Nm,Yes,5.8,"Tubeless,Radial",DOHC,4.0,2745mm,18,1855mm,,1137
1138,1138,kolkata,0,Petrol,Hatchback,"30,000",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2007,3921,LXI,"₹ 28,000 ",,,,Trending Car!,High chances of sale in next 6 days,1138,2007,Third Party insurance,Petrol,5 Seats,"30,000 Kms",WB02,Second Owner,796 cc,Manual,2007.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1138,19 Seconds,,,177-litres,Others,,796,FWD,796 CC,F8D Petrol Engine,Solid Disc,1295mm,MPFi,5 Speed,1185kg,,1475mm,720kg,3430mm,47.3bhp,69Nm@3500rpm,24.7 kmpl,5,3.0,Drum,1290mm,5,5,Power,No,140 kmph,69Nm,No,4.6 metres,Tubeless Tyres,DOHC,4.0,2360mm,,1490mm,,1138
1139,1139,kolkata,0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2005,4335,LX,"₹ 40,000 ",,,,Trending Car!,High chances of sale in next 6 days,1139,2005,Third Party insurance,Petrol,5 Seats,"60,000 Kms",WB02,First Owner,998 cc,Manual,2005.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,,13,,,Others,,998,FWD,998 CC,K Series Petrol Engine,Ventilated Disc,1295mm,MPFI,5 Speed,1350kg,,1700mm,870kg,3595mm,67.1bhp,90Nm@3500rpm,18.9 kmpl,4,3.0,Drum,1290mm,5,5,Power,No,,90Nm,No,4.6metres,"Tubeless,Radial",,4.0,2400mm,13,1475mm,,1139
1140,1140,kolkata,0,Petrol,Hatchback,"90,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2016,1549,Sportz,₹ 4 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1140,2016,Third Party insurance,Petrol,5 Seats,"90,000 Kms",WB20,First Owner,1197 cc,Manual,2016.0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1140,12.9 Seconds,,,256-liters,Others,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1479mm,MPFI,5 Speed,,,1520mm,935kg,3765mm,82bhp,114Nm@4000rpm,18.9 kmpl,5,4.0,Drum,1493mm,5,5,Power,No,165 Kmph,114Nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,,1660mm,,1140
1141,1141,kolkata,0,Diesel,SUV,"42,015",Manual,1,1st Owner,Honda,Honda WR-V,2019,5670,i-DTEC VX,₹ 7.87 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1141,Apr 2019,Comprehensive,Diesel,5 Seats,"42,015 Kms",WB02,First Owner,1498 cc,Manual,2019.0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1141,12.43 Seconds,16,,363 Litres,Grey,,1498,FWD,1498 CC,i-DTEC Diesel Engine,Ventilated Disc,,CRDi,6 Speed,,,1601mm,1198kg,3999mm,98.6bhp,200Nm@1750rpm,25.5 kmpl,5,4.0,Drum,,5,5,Electric,No,176 kmph,200Nm,Yes,5.3 metres,"Tubeless,Radial",DOHC,4.0,2555mm,16,1734mm,,1141
1142,1142,kolkata,0,Diesel,Sedan,"72,456",Manual,1,1st Owner,Toyota,Toyota Corolla Altis,2018,5667,1.4 DGL,₹ 8.99 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1142,Mar 2018,Comprehensive,Diesel,5 Seats,"72,456 Kms",WB02,First Owner,1364 cc,Manual,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1142,11.8 Seconds,16,,470,White,,1364,FWD,1364 CC,D-4D Diesel Engine,Ventilated Disc,1530mm,CRDi,6 Speed,1670kg,,1475mm,1270kg,4620mm,86.79bhp,205Nm@1800-2800rpm,21.43 kmpl,4,4.0,Solid Disc,1535mm,5,5,Power,No,170 Kmph,205Nm,Yes,5.4 meters,"Tubeless,Radial",DOHC,4.0,2700mm,16,1775mm,,1142
1143,1143,kolkata,0,Diesel,Sedan,"60,000",Manual,1,1st Owner,Mahindra Renault,Mahindra Renault Logan,2009,4760,1.5 DLE Diesel,₹ 1.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1143,2009,Third Party insurance,Diesel,5 Seats,"60,000 Kms",First Owner,1461 cc,Manual,2009,,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1143,17 seconds,14,76 x 80.5 mm,510 litres,Gray,17.9:1,1461,,1461 CC,In-Line Engine,Disc,1480mm,CRDI,5 Speed,,,1534mm,1140kg,4247mm,65,"16@2,000 (kgm@rpm)",19.2 kmpl,4,4.0,Drum,1470mm,5,5,Power,No,148.33 kmph,16,No,5.25 m,"Tubeless,Radial",SOHC,2.0,2630mm,14,1740mm,,1143
1144,1144,kolkata,0,Diesel,Hatchback,"1,16,032",Manual,1,1st Owner,Maruti,Maruti Ritz,2014,4137,LDi,₹ 2.68 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1144,Sept 2014,Comprehensive,Diesel,5 Seats,"1,16,032 Kms",WB24,First Owner,1248 cc,Manual,2014.0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1144,14 Seconds,,,236-liters,Silver,,1248,FWD,1248 CC,DDiS Diesel Engine ,Ventilated Disc,1470mm,CRDI,5 Speed,1520kg,,1620mm,1100kg,3775mm,73.94bhp,190Nm@2000rpm,23.2 kmpl,5,4.0,Drum,1480mm,5,5,Power,No,163 Kmph,190Nm,Yes,4.7 metres,"Tubeless,Radial",DOHC,4.0,2360mm,,1680mm,,1144
1145,1145,kolkata,0,Diesel,Sedan,"30,000",Manual,1,1st Owner,Volkswagen,Volkswagen Vento,2014,2039,1.5 TDI Comfortline,₹ 3.40 Lakh,,,,Trending Car!,High chances of sale in next 6 days,612,2014,Third Party insurance,Diesel,5 Seats,"30,000 Kms",WB02,First Owner,1498 cc,Manual,2014.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1145,11.94 Seconds,15,77 x 80.5 mm,454-liters,Others,,1498,FWD,1498 CC,TDI Diesel Engine,Disc,1460mm,Direct Injection,5 Speed,1750kg,,1466mm,1208kg,4384mm,103.2bhp,250Nm@1500-2500rpm,20.34 kmpl,4,4.0,Drum,1498mm,5,5,Power,No,186 kmph,250Nm,Yes,5.4 metres,"Tubeless,Radial",DOHC,4.0,2552mm,15,1699mm,,1145
1146,1146,kolkata,0,Diesel,SUV,"40,000",Automatic,1,1st Owner,Ford,Ford Endeavour,2019,916,3.2 Titanium AT 4X4,₹ 28 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1146,2019,Third Party insurance,Diesel,7 Seats,"40,000 Kms",WB20,First Owner,3198 cc,Automatic,2019.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1146,10.86 Seconds,18,,,Gray,,3198,4WD,3198 CC,Diesel Engine,Disc,1475mm,TDCi,6 Speed,,,1837mm,1879kg,4892mm,197bhp,470Nm@1750-2500rpm,10.91 kmpl,5,4.0,Disc,1470mm,7,7,Power,No,160.2 kmph,470Nm,Yes,,"Tubeless,Radial",DOHC,4.0,2850mm,18,1860mm,,1146
1147,1147,kolkata,0,Petrol,Hatchback,"40,000",Manual,2,2nd Owner,Tata,Tata Tiago,2017,2970,1.2 Revotron XM,₹ 2.65 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1147,2017,Third Party insurance,Petrol,5 Seats,"40,000 Kms",WB58,Second Owner,1199 cc,Manual,2017.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1147,14.3 Seconds,,77 X 85.8 mm,242-litres,Others,10.8:1,1199,FWD,1199 CC,Revotron Engine,Disc,1400mm,MPFi,5 Speed,,,1535mm,960kg,3746mm,84bhp,114Nm@3500rpm,23.84 kmpl,5,3.0,Drum,1420mm,5,5,Power,No,150 kmph,114Nm,No,4.9 meters,Tubeless,DOHC,4.0,2400mm,,1647mm,,1147
