,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
1304,1304,bangalore,0,Petrol,SUV,"27,000",Manual,1,1st Owner,Hyundai,Hyundai Venue,2020,7924,SX Turbo iMT,₹ 10.85 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1304,Feb 2020,Comprehensive,Petrol,5 Seats,"27,000 Kms",KA05,First Owner,998 cc,Manual,2020.0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1304,,,,350,Blue,,998,FWD,998 CC,Kappa 1.0 L Turbo GDi Petrol,Disc,,GDi,6-Speed IMT,,190mm,1605 mm,1340,3995 mm,118.35bhp,171.6Nm@1500-4000rpm,18 kmpl,5,3.0,Drum,,5,5,Electric,,,171.6Nm,Yes,,Radial,,4.0,2500 mm,,1770 mm,,1304
1305,1305,bangalore,0,Diesel,Sedan,"68,000",Automatic,2,2nd Owner,BMW,BMW 3 Series,2017,5940,320d Edition Sport,₹ 22.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1305,Jul 2017,Comprehensive,Diesel,5 Seats,"68,000 Kms",KA05,Second Owner,1995 cc,Automatic,2017.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1305,7.2 Seconds,18,,480-litres,White,,1995,RWD,1995 CC,TwinPower Turbo 4 Cylinder Engine,Disc,1541mm,CRDi,8 Speed,,,1508mm,1570,4824mm,187.74bhp,400Nm@1750-2500rpm,22.69 kmpl,4,4.0,Disc,1586mm,5,5,Power,No,250 Kmph,400Nm,Yes,5.5 metres,"Tubeless,Radial",DOHC,4.0,2920mm,18,2047mm,,1305
1306,1306,bangalore,0,Petrol,SUV,"19,000",Automatic,1,1st Owner,Hyundai,Hyundai Venue,2022,7681,SX Plus Turbo DCT,₹ 13.65 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1306,Feb 2022,Comprehensive,Petrol,5 Seats,"19,000 Kms",KA03,First Owner,998 cc,Automatic,2022.0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1306,,R16,,350,White,,998,FWD,998 CC,Kappa 1.0 L Turbo GDi Petrol,Disc,,GDi,7-Speed DCT,,190mm,1605 mm,1440,3995 mm,118.35bhp,172Nm@1500-4000rpm,18.15 kmpl,5,3.0,Drum,,5,5,Electric,,,172Nm,Yes,,Radial,,4.0,2500 mm,R16,1770 mm,,1306
1307,1307,bangalore,0,Diesel,SUV,"41,000",Automatic,2,2nd Owner,BMW,BMW X1,2012,344,sDrive20d,₹ 15.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1307,Oct 2012,Third Party insurance,Diesel,5 Seats,"41,000 Kms",KA51,Second Owner,1995 cc,Automatic,2012.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1307,7.9 Seconds,17,,420-litres,Brown,,1995,RWD,1995 CC,sDrive20d Diesel Engine,Ventilated Discs,1501mm,CRDi,8-Speed ,,,1545mm,1485,4477mm,184bhp,380Nm@1750-2750rpm,17.05 kmpl,5,4.0,Ventilated Discs,1529mm,5,5,Power,No,205 Kmph,380Nm,Yes,5.8 metres,"Tubeless,Radial",,4.0,2760mm,17,2058mm,,1307
1308,1308,bangalore,0,Diesel,SUV,"49,000",Automatic,1,1st Owner,BMW,BMW X1,2018,338,sDrive 20d xLine,₹ 30.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1308,Sept 2018,Comprehensive,Diesel,5 Seats,"49,000 Kms",KA02,First Owner,1995 cc,Automatic,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1308,7.8 Seconds,17,84 X 90 mm,505-litres,Blue,16.5:1,1995,FWD,1995 CC,Diesel Engine,Disc,1561mm,CRDi,8 Speed,,,1612mm,1550,4439mm,188bhp,400Nm@1750-2500rpm,20.68 kmpl,5,4.0,Disc,1562mm,5,5,Power,No,222 Kmph,400Nm,Yes,5.8 metres,Runflat,DOHC,4.0,2670mm,17,1821mm,,1308
1309,1309,bangalore,0,Diesel,Sedan,"45,000",Automatic,2,2nd Owner,BMW,BMW 5 Series,2018,250,520d Luxury Line,₹ 42.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1309,Oct 2018,Comprehensive,Diesel,5 Seats,"45,000 Kms",KA03,Second Owner,1995 cc,Automatic,2018.0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1309,7.5,R18,,520-litres,Black,,1995,RWD,1995 CC,TwinPower Turbo Inline 4 Cylinder Engine,Ventilated Disc,1605mm,CRDi,8-Speed Steptronic,,,1466mm,1660,4936mm,187.74bhp,400Nm@1750-2500rpm,20.37 kmpl,4,4.0,Ventilated Disc,1630mm,5,5,Power,No,235kmph,400Nm,Twin,5.6,"Tubeless, Runflat",,4.0,2975mm,R18,2126mm,,1309
1310,1310,bangalore,0,Diesel,SUV,"75,000",Automatic,2,2nd Owner,BMW,BMW X5,2016,370,xDrive 30d,₹ 44.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1310,Sept 2016,Comprehensive,Diesel,5 Seats,"75,000 Kms",KA02,Second Owner,2993 cc,Automatic,2016.0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1310,7.6 Seconds,18,84 X 90 mm,,White,16.5:1,2993,4WD,2993 CC,xDrive30d Diesel Engine,Ventilated Discs,1644mm,Direct Injection,8 Speed,2780kg,,1762mm,2145kg,4886mm,245bhp,540Nm@1750-3000rpm,11.7 kmpl,5,6.0,Ventilated Discs,1650mm,5,5,Power,No,222km/hr,540Nm,Yes,,"Tubeless,Radial",,4.0,2933mm,18,2184mm,,1310
1311,1311,bangalore,0,Petrol,Hatchback,"39,613",Manual,1,1st Owner,Maruti,Maruti Celerio,2015,10357,ZXI,₹ 4.83 Lakh,₹ 4.87 Lakh,,,Trending Car!,High chances of sale in next 6 days,1311,Mar 2015,Third Party,Petrol,5 Seats,"39,613 Kms",KA04,First Owner,998 cc,Manual,2015.0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1311,,,,313,Red,,998,,998 CC,K10C,Ventilated Disc,1430,,5-Speed,1260,,1555,810,3695mm,65.71bhp,89Nm@3500rpm,25.24 kmpl,5,3.0,Drum,1440,5,5,Electric,,,89Nm,,,"Tubeless, Radial",,4.0,2435,,1655,,1311
1312,1312,bangalore,0,Petrol,Sedan,"68,906",Automatic,2,2nd Owner,Honda,Honda City,2018,5630,i-VTEC CVT ZX,₹ 10.07 Lakh,₹ 10.27 Lakh,,,Trending Car!,High chances of sale in next 6 days,1312,Nov 2018,Third Party insurance,Petrol,5 Seats,"68,906 Kms",KA04,Second Owner,1497 cc,Automatic,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1312,11.90 Seconds,16,73.0 X 89.4 mm,510,White,10.3:1,1497,FWD,1497 CC,i VTEC Engine,Ventilated Disc,1475mm,PGM-Fi,CVT,1482kg,,1495mm,1107kg,4440mm,117.6bhp,145Nm@4600rpm,18 kmpl,4,4.0,Drum,1465mm,5,5,Power,No,178.55 kmph,145Nm,No,5.3 metres,"Tubeless,Radial",SOHC,4.0,2600mm,16,1695mm,,1312
1313,1313,bangalore,0,Petrol,SUV,"33,000",Automatic,1,1st Owner,Renault,Renault Duster,2019,7017,RXS Option CVT BSIV,₹ 9.95 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1313,Oct 2019,Comprehensive,Petrol,5 Seats,"33,000 Kms",KA22,First Owner,1498 cc,Automatic,2019.0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1313,,16,,475,White,,1498,FWD,1498 CC,,Disc,1560,Multi Point Fuel Injection,6-Speed,,205,1695,1375,4360,105bhp,142Nm@4000rpm,13.9 kmpl,5,4.0,Drum,1567,5,5,Power,No,,142Nm,No,5.2m,Radial,DOHC,4.0,2673,16,1822,,1313
1314,1314,bangalore,0,Petrol,Sedan,"71,423",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2016,10246,ZXI,₹ 5.73 Lakh,₹ 5.85 Lakh,,,Trending Car!,High chances of sale in next 6 days,1314,Apr 2016,Comprehensive,Petrol,5 Seats,"71,423 Kms",KA53,First Owner,1197 cc,Manual,2016.0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1314,,15,,378,Red,,1197,,1197 CC,,Disc,,,5 Speed,1335,160,1515,880-915,3995mm,88.50bhp,113Nm@4400rpm,22.41 kmpl,4,4.0,Drum,,5,5,Electric,,,113Nm,,4.8,"Tubeless, Radial",,4.0,2450,15,1735,,1314
1315,1315,bangalore,0,Petrol,Sedan,"17,811",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2015,10246,ZXI,₹ 6.58 Lakh,₹ 6.84 Lakh,,,Trending Car!,High chances of sale in next 6 days,1315,Jul 2015,Comprehensive,Petrol,5 Seats,"17,811 Kms",KA53,First Owner,1197 cc,Manual,2015.0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1315,,15,,378,Silver,,1197,,1197 CC,,Disc,,,5 Speed,1335,160,1515,880-915,3995mm,88.50bhp,113Nm@4400rpm,22.41 kmpl,4,4.0,Drum,,5,5,Electric,,,113Nm,,4.8,"Tubeless, Radial",,4.0,2450,15,1735,,1315
1316,1316,bangalore,0,Diesel,SUV,"79,000",Automatic,1,1st Owner,Hyundai,Hyundai Creta,2017,6439,1.6 SX Automatic Diesel,₹ 12.45 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1316,Sept 2017,Comprehensive,Diesel,5 Seats,"79,000 Kms",KA04,First Owner,1582 cc,Automatic,2017.0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1316,,17,,400,White,,1582,FWD,1582 CC,U2 CRDI VGT Engine,Disc,,CRDi,6 Speed,,190mm,1665mm,1340,4270mm,126.2bhp,259.87NM@1500-3000rpm,17.6 kmpl,5,4.0,Drum,,5,5,Power,No,,259.87NM,Yes,5.3 metres,Tubeless,DOHC,4.0,2590mm,17,1780mm,,1316
1317,1317,bangalore,0,Petrol,Hatchback,"9,724",Automatic,1,1st Owner,Maruti,Maruti Baleno,2020,5920,1.2 CVT Alpha,₹ 9.06 Lakh,₹ 9.24 Lakh,,,Trending Car!,High chances of sale in next 6 days,1317,Oct 2020,Zero Dep,Petrol,5 Seats,"9,724 Kms",KA02,First Owner,1197 cc,Automatic,2020.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1317,12.36 seconds,16,,339-litres,Silver,,1197,FWD,1197 CC,VVT Petrol Engine,Disc,1515mm,MPFI,CVT,1360kg,,1510mm,935kg,3995mm,83.1bhp,115Nm@4000rpm,21.4 kmpl,5,4.0,Drum,1525mm,5,5,Power,No,180 Kmph,115Nm,No,4.9 meters,"Tubeless,Radial",DOHC,4.0,2520mm,16,1745mm,,1317
1318,1318,bangalore,0,Petrol,SUV,"75,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2019,6430,1.6 SX,₹ 11.95 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1318,May 2019,Comprehensive,Petrol,5 Seats,"75,000 Kms",KA53,First Owner,1591 cc,Manual,2019.0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1318,,17,,400,White,,1591,FWD,1591 CC,VTVT Petrol Engine,Disc,,MPFI,6 Speed,,190mm,1665mm,1260,4270mm,121.3bhp,151Nm@4850rpm,15.8 kmpl,5,4.0,Drum,,5,5,Power,No,,151Nm,No,5.3 metres,Tubeless,DOHC,4.0,2590mm,17,1780mm,,1318
1319,1319,bangalore,0,Petrol,Sedan,"20,754",Manual,1,1st Owner,Toyota,Toyota Yaris,2021,7285,G,₹ 10.31 Lakh,₹ 10.45 Lakh,,,Trending Car!,High chances of sale in next 6 days,1319,Mar 2021,Comprehensive,Petrol,5 Seats,"20,754 Kms",KA41,First Owner,1496 cc,Manual,2021.0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1319,,R15,,476,White,,1496,FWD,1496 CC,1.5 Dual VVT-i Engine,Disc,,EFI,6 Speed,1580kg,,1495mm,1095kg,4425mm,105.94bhp,140Nm@4200rpm,17.1 kmpl,4,4.0,Drum,,5,5,Power,No,,140Nm,No,5.1,"Tubless, Radial",DOHC,4.0,2550mm,R15,1730mm,,1319
1320,1320,bangalore,0,Petrol,Hatchback,"50,510",Manual,3,3rd Owner,Hyundai,Hyundai Grand i10,2015,1549,Sportz,₹ 4.13 Lakh,₹ 4.62 Lakh,,,Trending Car!,High chances of sale in next 6 days,1320,Nov 2015,Comprehensive,Petrol,5 Seats,"50,510 Kms",KA04,Third Owner,1197 cc,Manual,2015.0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1320,12.9 Seconds,,,256-liters,Red,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1479mm,MPFI,5 Speed,,,1520mm,935kg,3765mm,82bhp,114Nm@4000rpm,18.9 kmpl,5,4.0,Drum,1493mm,5,5,Power,No,165 Kmph,114Nm,No,4.8 metres,Tubeless,DOHC,4.0,2425mm,,1660mm,,1320
