,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
725,725,hyderabad,0,Diesel,Hatchback,"58,241",Manual,1,1st Owner,Maruti,Maruti Swift,2015,4164,VDI BSIV,₹ 5.76 Lakh,₹ 5.87 Lakh,,,Trending Car!,High chances of sale in next 6 days,725,Sept 2015,Comprehensive,Diesel,5 Seats,"58,241 Kms",TS07,First Owner,1248 cc,Manual,2015.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,725,14.8 Seconds,,69.6 X 82 mm,204-liters,Red,17.6:1,1248,FWD,1248 CC,DDiS Diesel Engine,Ventilated Disc,,CRDI,5 Speed,1405kg,,1530mm,960Kg,3840mm,74bhp,190Nm@2000rpm,25.2 kmpl,5,4.0,Drum,,5,5,Power,No,155 Kmph,190Nm,Yes,4.8 metres,Tubeless Tyres,DOHC,4.0,2450mm,,1735mm,,725
726,726,hyderabad,0,Diesel,MUV,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Ertiga,2014,4050,VDI,₹ 5.60 Lakh,,,,Trending Car!,High chances of sale in next 6 days,726,2014,Third Party insurance,Diesel,7 Seats,"1,20,000 Kms",TS02,Second Owner,1248 cc,Manual,2014.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,726,13.3 Seconds,,69.6 X 82 mm,135-liters,Others,17.6:1,1248,FWD,1248 CC,DDiS Diesel Engine,Disc,1480mm,CRDI,5 Speed ,1845kg,,1685mm,1235kg,4265mm,88.76bhp,200Nm@1750rpm,20.77 kmpl,5,4.0,Drum,1490mm,7,7,Power,No,160 kmph,200Nm,Yes,5.2 metres,"Tubeless, Radial",DOHC,4.0,2740mm,,1695mm,,726
727,727,hyderabad,0,Petrol,Sedan,"94,141",Manual,2,2nd Owner,Honda,Honda City,2013,1262,E,₹ 4.56 Lakh,₹ 4.65 Lakh,,,Trending Car!,High chances of sale in next 6 days,727,Jun 2013,Comprehensive,Petrol,5 Seats,"94,141 Kms",AP29,Second Owner,1497 cc,Manual,2013.0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,727,,15,,506-litres,Black,,1497,FWD,1497 CC,SOHC i-VTEC,Disc,,EFI (Electronic Fuel Injection),5 Speed,,,1485mm,1090kg,4440mm,116.3bhp,146Nm@4800rpm,16.8 kmpl,4,4.0,Drum,,5,5,Power,No, ,146Nm,No,5.3metres,Tubeless Tyre,SOHC,4.0,2550mm,15,1695mm,,727
728,728,hyderabad,0,Petrol,Sedan,"59,411",Automatic,1,1st Owner,Maruti,Maruti Swift Dzire,2017,7080,AMT ZXI,₹ 6.85 Lakh,₹ 7.19 Lakh,,,Trending Car!,High chances of sale in next 6 days,728,Jan 2018,Zero Dep,Petrol,5 Seats,"59,411 Kms",TS08,First Owner,1197 cc,Automatic,2017.0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,728,12.6 Seconds,15,,378,Silver,,1197,FWD,1197 CC,K Series VVT Engine,Disc,1530mm,MPFI,5 Speed,1315Kg,,1515mm,860-895Kg,3995mm,81.80bhp,113Nm@4200rpm,21.21 kmpl,4,4.0,Drum,1520mm,5,5,Power,No,,113Nm,No,4.8 metres,"Tubeless,Radial",DOHC,4.0,2450mm,15,1735mm,,728
729,729,hyderabad,0,Petrol,Sedan,"17,105",Manual,1,1st Owner,Volkswagen,Volkswagen Jetta,2016,1902,1.4 TSI Comfortline,₹ 12.05 Lakh,₹ 12.12 Lakh,,,Trending Car!,High chances of sale in next 6 days,729,Jan 2017,Third Party insurance,Petrol,5 Seats,"17,105 Kms",TS09,First Owner,1390 cc,Manual,2016.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,729,9.8 Seconds,16,71 x 75.6 mm,510-litres,Others,10.0:1,1390,FWD,1390 CC,Petrol Engine,Disc,1535mm,MPFI,6 Speed,1850kg,,1453mm,1354kg,4659mm,120.3bhp,200Nm@1500-4000rpm,14.69 kmpl,4,4.0,Disc,1532mm,5,5,Power,No,202 Kmph,200Nm,Yes,5.5 metres,"Tubeless,Radial",DOHC,4.0,2648mm,16,1778mm,,729
730,730,hyderabad,0,Diesel,Sedan,"37,100",Manual,2,2nd Owner,Maruti,Maruti Ciaz,2018,5720,1.3 Alpha,₹ 9.75 Lakh,,,,Trending Car!,High chances of sale in next 6 days,730,Apr 2018,Third Party insurance,Diesel,5 Seats,"37,100 Kms",TS07,Second Owner,1248 cc,Manual,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,730,15 Seconds,16,69.6 X 82mm,510-litres,Blue,10.1:1,1248,FWD,1248 CC,DDIS Diesel Engine,Ventilated Disc,1495mm,CRDI,5 Speed,1595kg,,1485mm,1135kg,4490mm,88.5bhp,200Nm@1750rpm,28.09 kmpl,4,4.0,Drum,1505mm,5,5,Power,No,190 kmph,200Nm,Yes,5.4 metres,"Tubeless, Radial",DOHC,4.0,2650mm,16,1730mm,,730
731,731,hyderabad,0,Petrol,Hatchback,"1,03,211",Manual,2,2nd Owner,Hyundai,Hyundai i10,2012,1568,Magna,₹ 2.89 Lakh,₹ 3 Lakh,,,Trending Car!,High chances of sale in next 6 days,731,Apr 2012,Third Party,Petrol,5 Seats,"1,03,211 Kms",TS15,Second Owner,1197 cc,Manual,2012.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,731,,13,71 x 75.6 mm,,Silver,10.5:1 ,1197,FWD,1197 CC,Kappa Petrol Engine,Ventilated Disc,1400mm,MPFI,5 Speed,,,1550mm,930,3585mm,78.9bhp,111.7Nm@4000rpm,20.36 kmpl,4,4.0,Drum,1385mm,5,5,Power,No,,111.7Nm,No,,"Tubeless,Radial",DOHC ,4.0,2380mm,13,1595mm,,731
732,732,hyderabad,0,Petrol,Hatchback,"1,13,543",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2012,4350,VXI BS IV,₹ 2.90 Lakh,₹ 3.01 Lakh,,,Trending Car!,High chances of sale in next 6 days,732,May 2013,Third Party,Petrol,5 Seats,"1,13,543 Kms",AP09,Second Owner,998 cc,Manual,2012.0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,732,,14,,,White,,998,FWD,998 CC,K Series Petrol Engine,Ventilated Disc,1295mm,MPFI,5 Speed,1350kg,,1700mm,885kg,3595mm,67.1bhp,90Nm@3500rpm,18.9 kmpl,4,3.0,Drum,1290mm,5,5,Power,No,,90Nm,No,4.6metres,"Tubeless, Radial",,4.0,2400mm,14,1495mm,,732
733,733,hyderabad,0,Diesel,SUV,"1,20,000",Manual,2,2nd Owner,Mahindra,Mahindra Scorpio,2010,5651,SLE 7S BSIV,₹ 4.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,733,2010,Third Party insurance,Diesel,7 Seats,"1,20,000 Kms",AP25,Second Owner,2179 cc,Manual,2010.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,733,,16,,,Black,,2179,2 WD,2179 CC,mHawk CRDe Engine,Disc,,CRDI,5 Speed,2510kg,,1975mm,2010,4430mm,120bhp,290Nm@1800-2800rpm,12.05 kmpl,5,4.0,Drum,,7,7,Power,No,,290Nm,Yes,5.6 metres,"Tubeless,Radial",,4.0,2680mm,16,1817mm,,733
734,734,hyderabad,0,Diesel,Sedan,"99,334",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2012,4227,VDi,₹ 4.07 Lakh,₹ 4.11 Lakh,,,Trending Car!,High chances of sale in next 6 days,734,Apr 2012,Third Party,Diesel,5 Seats,"99,334 Kms",AP13,First Owner,1248 cc,Manual,2012.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,734,,14,69.6 x 82 mm,464 litres,White,17.6:1,1248,2 WD,1248 CC,In-Line Engine,Ventilated Disc,1470mm,CRDI,5 Speed,,,1530mm,1105kg,4160mm,73.9bhp,190Nm@2000rpm,19.3 kmpl,4,4.0,Drum,1480mm,5,5,Power,No,,190Nm,Yes,4.7m,"Tubeless,Radial",DOHC,4.0,2390mm,14,1690mm,,734
735,735,hyderabad,0,Diesel,Sedan,"1,56,126",Manual,1,1st Owner,Ford,Ford Fiesta,2014,951,1.5 TDCi Titanium,₹ 3 Lakh,,,,Trending Car!,High chances of sale in next 6 days,735,Apr 2015,Comprehensive,Diesel,5 Seats,"1,56,126 Kms",TS08,First Owner,1498 cc,Manual,2014.0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,735,14.3 Seconds,15,,430-litres,Silver,,1498,FWD,1498 CC,TDCi Diesel Engine,Ventillated Disc,1475mm,TDCi,5 Speed,,,1486mm,1150,4320mm,89.75bhp,204Nm @ 2000-2750rpm,25.01 kmpl,4,4.0,Self Adjusting Drums,1462mm,5,5,Power,No,160 Kmph,204Nm ,Yes,5.2 metres,"Tubeless,Radial",SOHC,2.0,2489mm,15,1764mm,,735
736,736,hyderabad,0,Diesel,SUV,"68,000",Automatic,2,2nd Owner,Hyundai,Hyundai Creta,2017,1444,1.6 CRDi AT SX Plus,₹ 11.95 Lakh,,,,Trending Car!,High chances of sale in next 6 days,736,Jul 2018,Comprehensive,Diesel,5 Seats,"68,000 Kms",TS09,Second Owner,1582 cc,Automatic,2017.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,736,10.5 Seconds,17,,400-litres,Red,,1582,FWD,1582 CC,U2 CRDI VGT Engine,Disc,,CRDi,6 Speed,,,1630mm,1320,4270mm,126.2bhp,259.9Nm@1900-2750rpm,17.01 kmpl,5,4.0,Drum,,5,5,Power,No,190 Kmph,259.9Nm,Yes,5.3 metres,Tubeless,DOHC,4.0,2590mm,17,1780mm,,736
737,737,hyderabad,0,Petrol,Sedan,"1,00,000",Manual,2,2nd Owner,Honda,Honda Amaze,2014,1166,E i-Vtech,₹ 3.90 Lakh,,,,Trending Car!,High chances of sale in next 6 days,737,2014,Third Party insurance,Petrol,5 Seats,"1,00,000 Kms",TS07,Second Owner,1198 cc,Manual,2014.0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,737,15 Seconds,,,400-litres,Others,,1198,FWD,1198 CC,i-VTEC Petrol Engine,Disc,,,5 Speed,,,1505mm,940kg,3990mm,86.7bhp,109Nm@4500rpm,18 kmpl,4,4.0,Drum,,5,5,Power,No,160 Kmph,109Nm,No,4.5 metres,"Tubeless,Radial",SOHC,4.0,2405mm,,1680mm,,737
738,738,hyderabad,0,Petrol,Hatchback,"54,000",Manual,1,1st Owner,Hyundai,Hyundai Santro Xing,2008,1709,GL,₹ 2.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,738,Jul 2008,Third Party insurance,Petrol,5 Seats,"54,000 Kms",AP29,First Owner,1086 cc,Manual,2008.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,16.2 seconds,13,66 x 77 mm,218 litres,Red,8.9:1,1086,,1086 CC,In-Line Engine,Ventilated Disc,1315mm,MPFI,5 Speed,,,1590mm,854kg,3565mm,62bhp,96.1Nm@3000rpm,,5,4.0,Drum,1300mm,5,5,Power,No,141km/hr,96.1Nm,No,4.4m,"Tubeless,Radial",SOHC,3.0,2380mm,13,1525mm,,738
739,739,hyderabad,0,Diesel,Sedan,"1,10,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire Tour,2019,9005,1.3 S Diesel,₹ 6.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,739,2019,Third Party insurance,Diesel,5 Seats,"1,10,000 Kms",TS06,Second Owner,1248 cc,Manual,2019.0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,739,,,73x71.5,,Others,,1248,,1248 CC,DDiS Diesel Engine,Ventilated Disc,1485mm,,5 Speed,1415mm,,1555mm,945Kg,3995mm,74.02bhp,190Nm@2000rpm,19.95 kmpl,4,4.0,Drum,1495mm,5,5,Power,,,190Nm,Yes,4.8,"Tubeless,Radial",,4.0,2430mm,,1695mm,,739
740,740,hyderabad,0,Petrol,Sedan,"1,10,000",Manual,2,2nd Owner,Fiat,Fiat Linea,2010,766,Dynamic Pack,₹ 2.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,740,2010,Third Party insurance,Petrol,5 Seats,"1,10,000 Kms",Second Owner,1368 cc,Manual,2010,,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,740,,15,,,White,,1368,,1368 CC,,,,,6 Speed,,,"1,487 mm","1,240 kg","4,560 mm",89bhp,115Nm@4500rpm,16 kmpl,4,4.0,,,5,5,Power,No,195 Km,115Nm,No,5.5 m,,DOHC,4.0,,15,"1,730 mm",,740
